ep_id,birthdate,birthdate_backup,pos,height,weight,birthplace,nation,handedness,date_retrieved,source
294907,2002-06-01,01-Jun-02,G,"6'3"" / 191 cm",176 lbs / 80 kg,"St-Hubert, QC, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/294907/kevyn-brassard
442315,2000-07-17,17-Jul-00,D,"6'1"" / 185 cm",190 lbs / 86 kg,"Edina, MN, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/442315/michael-vorlicky
229713,1997-07-20,20-Jul-97,LW/D,"6'4"" / 193 cm",209 lbs / 95 kg,"Windham, NH, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/229713/connor-moynihan
385686,2001-03-20,20-Mar-01,G,"6'0"" / 183 cm",174 lbs / 79 kg,"Scituate, MA, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/385686/derek-mullahy
499424,2002-03-25,25-Mar-02,D,"5'11"" / 181 cm",170 lbs / 77 kg,"Oulu, FIN",Finland,R,2022-08-26,https://www.eliteprospects.com/player/499424/topi-niemela
498107,2002-03-07,07-Mar-02,C,"6'1"" / 185 cm",174 lbs / 79 kg,"Moskva, RUS","USA
    
            / 
            Russia",L,2022-08-26,https://www.eliteprospects.com/player/498107/artem-shlaine
322627,1998-04-20,20-Apr-98,RW/LW,"6'1"" / 186 cm",196 lbs / 89 kg,"Salekhard, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/322627/vladislav-kara
216160,1998-01-28,28-Jan-98,G,"6'3"" / 191 cm",205 lbs / 93 kg,"St. John's, NL, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/216160/evan-fitzpatrick
337714,1999-12-15,15-Dec-99,D,"6'2"" / 188 cm",181 lbs / 82 kg,"Nitra, SVK",Slovakia,R,2022-08-26,https://www.eliteprospects.com/player/337714/michal-pupak
315963,2001-02-16,16-Feb-01,C,"6'2"" / 188 cm",194 lbs / 88 kg,"Minooka, IL, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/315963/josh-lopina
352026,2001-01-20,20-Jan-01,LW,"5'11"" / 180 cm",174 lbs / 79 kg,"White City, SK, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/352026/jaydon-dureau
543166,2002-10-17,17-Oct-02,RW,"6'2"" / 187 cm",203 lbs / 92 kg,"Magnitogorsk, RUS",Russia,R,2022-08-26,https://www.eliteprospects.com/player/543166/edgar-varagyan
151536,1996-07-06,06-Jul-96,D,"6'1"" / 185 cm",216 lbs / 98 kg,"Boisbriand, QC, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/151536/carl-neill
360061,2001-06-13,13-Jun-01,RW,"5'11"" / 180 cm",185 lbs / 84 kg,"Sault Ste. Marie, ON, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/360061/cole-mackay
300071,1999-11-02,02-Nov-99,D,"6'0"" / 183 cm",190 lbs / 86 kg,"Everett, WA, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/300071/wyatte-wylie
312029,1999-06-25,25-Jun-99,G,"6'1"" / 185 cm",187 lbs / 85 kg,"Phoenixville, PA, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/312029/mitchell-gibson
359981,1999-08-14,14-Aug-99,C/RW,"6'1"" / 185 cm",183 lbs / 83 kg,"Ufa, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/359981/pavel-shen
286946,1999-04-25,25-Apr-99,D,"6'1"" / 185 cm",185 lbs / 84 kg,"Gloucester, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/286946/ryan-o-connell
234295,1998-02-16,16-Feb-98,LW/RW,"6'2"" / 188 cm",198 lbs / 90 kg,"Linkoping, SWE",Sweden,L,2022-08-26,https://www.eliteprospects.com/player/234295/emil-westerlund
322588,2001-01-07,07-Jan-01,LW/C,"5'11"" / 180 cm",185 lbs / 84 kg,"Jihlava, CZE",Czechia,L,2022-08-26,https://www.eliteprospects.com/player/322588/adam-najman
300437,1999-01-28,28-Jan-99,RW,"6'5"" / 195 cm",223 lbs / 101 kg,"Georgetown, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/300437/nick-deakin-poot
558792,2004-06-07,07-Jun-04,F,"5'11"" / 180 cm",170 lbs / 77 kg,"Anchorage, AK, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/558792/colin-kessler
476541,2003-08-20,20-Aug-03,D,"6'2"" / 188 cm",201 lbs / 91 kg,"Edmonton, AB, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/476541/gannon-laroque
158059,2004-03-21,21-Mar-04,RW/LW,"5'9"" / 176 cm",159 lbs / 72 kg,"Slany, CZE",Czechia,R,2022-08-26,https://www.eliteprospects.com/player/158059/adam-bares
300930,1997-01-31,31-Jan-97,C/W,"5'10"" / 177 cm",165 lbs / 75 kg,"Yekaterinburg, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/300930/alexander-petunin
603702,2004-02-12,12-Feb-04,D,"6'1"" / 185 cm",179 lbs / 81 kg,"Blaine, MN, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/603702/finn-loftus
285046,2000-01-12,12-Jan-00,D,"6'1"" / 185 cm",190 lbs / 86 kg,"Foxwarren, MB, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/285046/dawson-barteaux
364225,2000-07-26,26-Jul-00,D,"6'1"" / 185 cm",185 lbs / 84 kg,"Eagle River, AK, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/364225/zachary-plucinski
281973,2000-05-15,15-May-00,D,"6'6"" / 197 cm",185 lbs / 84 kg,"Linkoping, SWE",Sweden,L,2022-08-26,https://www.eliteprospects.com/player/281973/william-worge-kreu
204707,1996-04-13,13-Apr-96,C/LW,"6'4"" / 193 cm",205 lbs / 93 kg,"Waterloo, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/204707/steven-lorentz
239804,1998-06-11,11-Jun-98,D,"6'2"" / 188 cm",201 lbs / 91 kg,"Burlington, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/239804/trent-bourque
300828,1998-01-08,08-Jan-98,D,"6'0"" / 183 cm",181 lbs / 82 kg,"Roseville, MN, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/300828/casey-staum
454747,2002-02-20,20-Feb-02,D,"6'1"" / 186 cm",190 lbs / 86 kg,"Helsinki, FIN",Finland,L,2022-08-26,https://www.eliteprospects.com/player/454747/christoffer-sedoff
236420,1998-05-06,06-May-98,D,"6'1"" / 186 cm",181 lbs / 82 kg,"Mlada Boleslav, CZE",Czechia,L,2022-08-26,https://www.eliteprospects.com/player/236420/frantisek-uridil
322112,2000-07-05,05-Jul-00,F,"6'0"" / 183 cm",190 lbs / 86 kg,"Calgary, AB, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/322112/ben-sanderson
526098,2004-05-29,29-May-04,LW,"5'11"" / 180 cm",181 lbs / 82 kg,"Union, ON, CAN","Canada
    
            / 
            USA",L,2022-08-26,https://www.eliteprospects.com/player/526098/brody-crane
553948,2003-02-05,05-Feb-03,RW,"6'2"" / 188 cm",214 lbs / 97 kg,"Kosice, SVK",Slovakia,R,2022-08-26,https://www.eliteprospects.com/player/553948/robert-baco
532700,2004-01-12,12-Jan-04,F,"5'9"" / 175 cm",159 lbs / 72 kg,"Saskatoon, SK, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/532700/nolan-flamand
534830,2005-03-02,02-Mar-05,C,"6'0"" / 183 cm",181 lbs / 82 kg,"Stromstad, SWE",Sweden,L,2022-08-26,https://www.eliteprospects.com/player/534830/kalle-carlsson
161353,1998-01-30,30-Jan-98,C/LW,"6'2"" / 187 cm",216 lbs / 98 kg,"Jihlava, CZE",Czechia,L,2022-08-26,https://www.eliteprospects.com/player/161353/ondrej-najman
542979,2003-08-01,01-Aug-03,LW,"6'4"" / 192 cm",209 lbs / 95 kg,"Zittau, GER",Germany,L,2022-08-26,https://www.eliteprospects.com/player/542979/bennet-ro%C3%9Fmy
560989,2004-05-08,08-May-04,D,"6'2"" / 188 cm",174 lbs / 79 kg,"Airdrie, AB, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/560989/jaren-brinson
272573,1999-05-01,01-May-99,G,"6'4"" / 193 cm",190 lbs / 86 kg,"Lakewood, OH, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/272573/adam-scheel
608512,2003-06-08,08-Jun-03,C,"5'9"" / 175 cm",159 lbs / 72 kg,"Somero, FIN",Finland,L,2022-08-26,https://www.eliteprospects.com/player/608512/sami-paivarinta
473392,2000-07-09,09-Jul-00,D,"6'1"" / 186 cm",205 lbs / 93 kg,"Kezmarok, SVK",Slovakia,L,2022-08-26,https://www.eliteprospects.com/player/473392/boris-cesanek
92423,1990-08-15,15-Aug-90,D,"6'2"" / 188 cm",203 lbs / 92 kg,"Chelyabinsk, RUS",Russia,R,2022-08-26,https://www.eliteprospects.com/player/92423/yegor-martynov
396163,2001-09-20,20-Sep-01,RW,"5'9"" / 175 cm",159 lbs / 72 kg,"Espoo, FIN",Finland,L,2022-08-26,https://www.eliteprospects.com/player/396163/veeti-miettinen
226984,1998-03-11,11-Mar-98,RW,"6'0"" / 183 cm",176 lbs / 80 kg,"Gander, NL, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/226984/jordan-maher
349388,2001-07-29,29-Jul-01,D,"5'11"" / 180 cm",183 lbs / 83 kg,"Balsta, SWE",Sweden,R,2022-08-26,https://www.eliteprospects.com/player/349388/albert-lyckasen
117698,1998-07-30,30-Jul-98,LW/RW,"5'10"" / 179 cm",185 lbs / 84 kg,"Stockholm, SWE",Sweden,L,2022-08-26,https://www.eliteprospects.com/player/117698/jesper-bratt
652832,2003-02-05,05-Feb-03,RW,"6'2"" / 187 cm",183 lbs / 83 kg,"Serov, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/652832/nikita-grebyonkin
212396,1997-03-27,27-Mar-97,RW,"6'1"" / 185 cm",190 lbs / 86 kg,"Vasteras, SWE",Sweden,R,2022-08-26,https://www.eliteprospects.com/player/212396/lukas-zetterberg
92191,1995-10-19,19-Oct-95,C/W,"6'1"" / 185 cm",190 lbs / 86 kg,"Lahti, FIN",Finland,L,2022-08-26,https://www.eliteprospects.com/player/92191/hannes-bjorninen
691875,2004-01-22,22-Jan-04,RW/C,"5'10"" / 178 cm",165 lbs / 75 kg,"Coldstream, BC, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/691875/austin-roest
307533,1999-10-12,12-Oct-99,LW,"6'4"" / 193 cm",216 lbs / 98 kg,"St-Bruno-de-Montarville, QC, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/307533/thomas-ethier
486534,2003-06-01,01-Jun-03,D,"5'11"" / 180 cm",172 lbs / 78 kg,"Saskatoon, SK, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/486534/boston-buckberger
236429,1999-06-15,15-Jun-99,D,"5'11"" / 181 cm",161 lbs / 73 kg,"Ostrava, CZE",Czechia,L,2022-08-26,https://www.eliteprospects.com/player/236429/jakub-galvas
159610,1997-03-01,01-Mar-97,D,"6'0"" / 182 cm",183 lbs / 83 kg,"Stavanger, NOR",Norway,R,2022-08-26,https://www.eliteprospects.com/player/159610/johannes-johannesen
324621,1998-01-28,28-Jan-98,G,"6'2"" / 189 cm",194 lbs / 88 kg,"Moskva, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/324621/georgi-kuznetsov
473389,2001-03-02,02-Mar-01,LW/RW,"6'3"" / 190 cm",185 lbs / 84 kg,"Poprad, SVK",Slovakia,L,2022-08-26,https://www.eliteprospects.com/player/473389/adrian-valigura
510067,2003-11-29,29-Nov-03,D,"6'0"" / 183 cm",170 lbs / 77 kg,"Linkoping, SWE",Sweden,L,2022-08-26,https://www.eliteprospects.com/player/510067/ludvig-markman
250366,1996-10-21,21-Oct-96,D,"6'2"" / 189 cm",209 lbs / 95 kg,"Chelyabinsk, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/250366/yevgeni-nazarkin
385676,2001-01-10,10-Jan-01,C,"6'3"" / 191 cm",192 lbs / 87 kg,"Willmar, MN, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/385676/kaden-bohlsen
562345,2002-07-07,07-Jul-02,D,"6'0"" / 182 cm",172 lbs / 78 kg,"Hamar, NOR",Norway,R,2022-08-26,https://www.eliteprospects.com/player/562345/sander-vold-engebraten
186310,1997-05-26,26-May-97,C,"6'1"" / 185 cm",187 lbs / 85 kg,"Vancouver, BC, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/186310/mathew-barzal
505291,2004-02-20,20-Feb-04,D,"6'0"" / 183 cm",201 lbs / 91 kg,"Newport Beach, CA, USA","USA
    
            / 
            Canada",L,2022-08-26,https://www.eliteprospects.com/player/505291/joshua-niedermayer
273657,1999-09-13,13-Sep-99,RW,"6'2"" / 188 cm",185 lbs / 84 kg,"Briarcliff Manor, NY, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/273657/nolan-moyle
554239,2003-04-09,09-Apr-03,C/LW,"6'3"" / 191 cm",190 lbs / 86 kg,"Helsinki, FIN",Finland,L,2022-08-26,https://www.eliteprospects.com/player/554239/samu-salminen
339968,2000-03-24,24-Mar-00,C,"5'8"" / 172 cm",165 lbs / 75 kg,"Chelyabinsk, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/339968/alexander-zhabreyev
290454,2001-04-13,13-Apr-01,D,"6'5"" / 196 cm",205 lbs / 93 kg,"Kyjov, CZE",Czechia,R,2022-08-26,https://www.eliteprospects.com/player/290454/david-turecek
593365,2004-02-13,13-Feb-04,RW,"6'0"" / 182 cm",179 lbs / 81 kg,"Rochester, MN, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/593365/maddox-fleming
275844,2000-01-01,01-Jan-00,G,"6'2"" / 188 cm",172 lbs / 78 kg,"Blackville, NB, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/275844/daniel-moody
38107,1986-12-10,10-Dec-86,RW/C,"5'8"" / 173 cm",179 lbs / 81 kg,"Chesterfield, MO, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/38107/michael-davies
167737,1997-11-14,14-Nov-97,G,"6'0"" / 183 cm",187 lbs / 85 kg,"Uppsala, SWE",Sweden,L,2022-08-26,https://www.eliteprospects.com/player/167737/daniel-marmenlind
646122,2004-07-24,24-Jul-04,C,"6'0"" / 183 cm",190 lbs / 86 kg,"Ingersoll, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/646122/gavin-bryant
284816,1999-01-09,09-Jan-99,C/W,"5'10"" / 178 cm",154 lbs / 70 kg,"Tampere, FIN",Finland,L,2022-08-26,https://www.eliteprospects.com/player/284816/aleksi-heponiemi
161843,1998-08-27,27-Aug-98,LW,"5'11"" / 180 cm",174 lbs / 79 kg,"Saskatoon, SK, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/161843/brandon-hagel
512190,2003-02-02,02-Feb-03,D,"6'2"" / 188 cm",190 lbs / 86 kg,"Corona, CA, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/512190/ty-murchison
415334,2001-12-11,11-Dec-01,G,"6'5"" / 195 cm",205 lbs / 93 kg,"Colorado Springs, CO, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/415334/brock-gould
588579,2002-01-25,25-Jan-02,F,"5'7"" / 171 cm",148 lbs / 67 kg,"Moskva, RUS",Russia,R,2022-08-26,https://www.eliteprospects.com/player/588579/nikolai-smirnov
120205,1996-11-16,16-Nov-96,G,"6'1"" / 185 cm",187 lbs / 85 kg,"Saskatoon, SK, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/120205/rylan-parenteau
646148,2004-07-27,27-Jul-04,RW,"5'10"" / 178 cm",174 lbs / 79 kg,"Ridgetown, ON, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/646148/zander-veccia
312832,1999-04-06,06-Apr-99,RW/LW,"5'10"" / 178 cm",165 lbs / 75 kg,"Khabarovsk, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/312832/kirill-slepets
344751,2001-04-06,06-Apr-01,D,"6'0"" / 184 cm",201 lbs / 91 kg,"Upplands Vasby, SWE",Sweden,L,2022-08-26,https://www.eliteprospects.com/player/344751/tobias-bjornfot
250489,1996-11-28,28-Nov-96,G,"6'8"" / 202 cm",203 lbs / 92 kg,"Lappeenranta, FIN",Russia,L,2022-08-26,https://www.eliteprospects.com/player/250489/ivan-fedotov
587538,2002-09-08,08-Sep-02,F,"6'0"" / 183 cm",170 lbs / 77 kg,"Eagan, MN, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/587538/jackson-hallum
497477,2001-02-07,07-Feb-01,LW,"5'9"" / 175 cm",161 lbs / 73 kg,"Plymouth, MN, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/497477/rhett-pitlick
214673,1996-12-22,22-Dec-96,D,"6'0"" / 182 cm",203 lbs / 92 kg,"Newmarket, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/214673/travis-dermott
335802,1999-11-18,18-Nov-99,D,"6'1"" / 185 cm",181 lbs / 82 kg,"Ziar nad Hronom, SVK",Slovakia,L,2022-08-26,https://www.eliteprospects.com/player/335802/michal-ivan
151143,1996-10-08,08-Oct-96,D,"5'11"" / 180 cm",174 lbs / 79 kg,"Quebec, QC, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/151143/alexandre-carrier
212666,1998-03-09,09-Mar-98,C/RW,"5'9"" / 176 cm",187 lbs / 85 kg,"Karlstad, SWE",Sweden,R,2022-08-26,https://www.eliteprospects.com/player/212666/oskar-steen
176637,1996-07-10,10-Jul-96,RW/LW,"6'4"" / 193 cm",181 lbs / 82 kg,"Novosibirsk, RUS","Russia
    
            / 
            Kazakhstan",L,2022-08-26,https://www.eliteprospects.com/player/176637/yegor-korshkov
477357,2002-09-02,02-Sep-02,C,"6'6"" / 197 cm",223 lbs / 101 kg,"St. Louis, MO, USA",Canada,R,2022-08-26,https://www.eliteprospects.com/player/477357/jack-finley
231299,1997-03-17,17-Mar-97,RW/LW,"6'0"" / 183 cm",194 lbs / 88 kg,"Amsterdam, NED","Netherlands
    
            / 
            Canada",R,2022-08-26,https://www.eliteprospects.com/player/231299/daniel-sprong
396655,2001-02-13,13-Feb-01,RW,"6'3"" / 190 cm",205 lbs / 93 kg,"Turku, FIN",Finland,L,2022-08-26,https://www.eliteprospects.com/player/396655/kaapo-kakko
198556,1999-06-03,03-Jun-99,G,"6'4"" / 194 cm",190 lbs / 86 kg,"Red Deer, AB, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/198556/dawson-weatherill
395111,2000-12-14,14-Dec-00,D,"6'2"" / 188 cm",185 lbs / 84 kg,"Yaroslavl, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/395111/roman-sinitsyn
556656,2003-12-12,12-Dec-03,G,"6'2"" / 188 cm",185 lbs / 84 kg,"Riga, LAT",Latvia,L,2022-08-26,https://www.eliteprospects.com/player/556656/karlis-mezsargs
298159,2001-09-25,25-Sep-01,RW,"5'10"" / 178 cm",183 lbs / 83 kg,"Koprivnice, CZE",Czechia,R,2022-08-26,https://www.eliteprospects.com/player/298159/adam-raska
535872,2004-05-25,25-May-04,C/RW,"5'11"" / 180 cm",170 lbs / 77 kg,"Mississauga, ON, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/535872/nicholas-moldenhauer
553819,2003-06-13,13-Jun-03,LW,"5'10"" / 178 cm",170 lbs / 77 kg,"Burlington, VT, USA","USA
    
            / 
            Canada",L,2022-08-26,https://www.eliteprospects.com/player/553819/ryan-st.-louis
518585,2001-10-02,02-Oct-01,LW,"6'0"" / 183 cm",168 lbs / 76 kg,"Salavat, RUS",Russia,L,2022-08-26,https://www.eliteprospects.com/player/518585/rodion-amirov
307025,1998-02-23,23-Feb-98,RW,"5'11"" / 180 cm",181 lbs / 82 kg,"Latham, NY, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/307025/kevin-o-neil
382514,2002-02-04,04-Feb-02,C,"6'0"" / 183 cm",187 lbs / 85 kg,"Berlin, GER",Germany,L,2022-08-26,https://www.eliteprospects.com/player/382514/alexander-blank
169051,1996-10-21,21-Oct-96,LW/RW,"6'0"" / 183 cm",187 lbs / 85 kg,"Brampton, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/169051/jeremiah-addison
201638,1997-05-12,12-May-97,G,"6'3"" / 191 cm",198 lbs / 90 kg,"Zvolen, SVK",Slovakia,L,2022-08-26,https://www.eliteprospects.com/player/201638/adam-huska
259121,2000-10-16,16-Oct-00,C/LW,"5'10"" / 177 cm",187 lbs / 85 kg,"Gislaved, SWE",Sweden,L,2022-08-26,https://www.eliteprospects.com/player/259121/nikola-pasic
651538,2004-05-04,04-May-04,C,"5'10"" / 179 cm",181 lbs / 82 kg,"Pittsburgh, PA, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/651538/logan-cooley
615517,2004-01-25,25-Jan-04,RW,"5'11"" / 181 cm",192 lbs / 87 kg,"Cheb, CZE",Czechia,R,2022-08-26,https://www.eliteprospects.com/player/615517/samuel-smajda
285213,1996-05-28,28-May-96,D,"6'0"" / 183 cm",194 lbs / 88 kg,"Phoenix, AZ, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/285213/tristen-pfeifer
213536,1997-01-12,12-Jan-97,D,"6'1"" / 185 cm",198 lbs / 90 kg,"Longueuil, QC, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/213536/simon-bourque
201449,1999-04-06,06-Apr-99,C,"5'9"" / 175 cm",168 lbs / 76 kg,"Northridge, CA, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/201449/cole-guttman
195389,1998-01-12,12-Jan-98,D,"6'1"" / 185 cm",187 lbs / 85 kg,"Halifax, NS, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/195389/luke-green
275600,1999-04-28,28-Apr-99,G,"6'2"" / 188 cm",209 lbs / 95 kg,"Sherbrooke, QC, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/275600/alex-d-orio
180538,1999-01-01,01-Jan-99,D,"6'1"" / 185 cm",185 lbs / 84 kg,"Joensuu, FIN",Finland,L,2022-08-26,https://www.eliteprospects.com/player/180538/urho-vaakanainen
483758,2002-09-27,27-Sep-02,C,"5'9"" / 175 cm",170 lbs / 77 kg,"Thetford Mines, QC, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/483758/nicolas-daigle
472149,2002-11-03,03-Nov-02,RW,"6'1"" / 185 cm",185 lbs / 84 kg,"Kalmar, SWE",Sweden,R,2022-08-26,https://www.eliteprospects.com/player/472149/tim-lindfors
94439,1996-04-27,27-Apr-96,D,"6'4"" / 193 cm",185 lbs / 84 kg,"Kiiminki, FIN",Finland,L,2022-08-26,https://www.eliteprospects.com/player/94439/niko-mikkola
188028,1998-01-23,23-Jan-98,LW,"5'9"" / 175 cm",163 lbs / 74 kg,"Skelleftea, SWE",Sweden,L,2022-08-26,https://www.eliteprospects.com/player/188028/tim-soderlund
475676,2003-06-01,01-Jun-03,F/D,"6'0"" / 183 cm",185 lbs / 84 kg,"Berlin, GER",Germany,L,2022-08-26,https://www.eliteprospects.com/player/475676/hakon-hanelt
556755,2003-04-07,07-Apr-03,C,"5'11"" / 181 cm",165 lbs / 75 kg,"Espoo, FIN",Finland,L,2022-08-26,https://www.eliteprospects.com/player/556755/verner-miettinen
213831,1996-11-14,14-Nov-96,C,"6'0"" / 184 cm",179 lbs / 81 kg,"Chesterville, QC, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/213831/antoine-marcoux
638726,2004-02-13,13-Feb-04,RW,"6'0"" / 183 cm",165 lbs / 75 kg,"Helsinki, FIN",Finland,R,2022-08-26,https://www.eliteprospects.com/player/638726/nestor-noiva
558598,2002-08-22,22-Aug-02,D,"6'1"" / 185 cm",201 lbs / 91 kg,"Maple Grove, MN, USA",USA,R,2022-08-26,https://www.eliteprospects.com/player/558598/brock-faber
266718,2000-06-11,11-Jun-00,C/LW,"6'2"" / 188 cm",165 lbs / 75 kg,"Berlin, GER",Germany,R,2022-08-26,https://www.eliteprospects.com/player/266718/taro-jentzsch
532627,2003-09-18,18-Sep-03,C,"5'11"" / 180 cm",179 lbs / 81 kg,"Minsk, BLR",Belarus,L,2022-08-26,https://www.eliteprospects.com/player/532627/zakhar-polshakov
395069,2000-10-05,05-Oct-00,D,"5'10"" / 179 cm",179 lbs / 81 kg,"Jyvaskyla, FIN",Finland,R,2022-08-26,https://www.eliteprospects.com/player/395069/anttoni-honka
162177,1997-06-12,12-Jun-97,LW,"6'3"" / 191 cm",212 lbs / 96 kg,"Jonkoping, SWE",Sweden,L,2022-08-26,https://www.eliteprospects.com/player/162177/filip-ahl
273963,1999-03-03,03-Mar-99,LW/RW,"5'9"" / 176 cm",174 lbs / 79 kg,"Brighton, MI, USA",USA,L,2022-08-26,https://www.eliteprospects.com/player/273963/logan-cockerill
360059,2001-02-09,09-Feb-01,G,"5'11"" / 180 cm",176 lbs / 80 kg,"Callander, ON, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/360059/zachary-roy
648832,2004-04-21,21-Apr-04,RW,"6'0"" / 182 cm",172 lbs / 78 kg,"Toronto, ON, CAN",Canada,R,2022-08-26,https://www.eliteprospects.com/player/648832/zaccharya-wisdom
650108,2004-12-01,01-Dec-04,F,"6'2"" / 188 cm",181 lbs / 82 kg,"Prince George, BC, CAN",Canada,L,2022-08-26,https://www.eliteprospects.com/player/650108/nico-myatovic
