ep_id,birthdate,birthplace,nation_primary,nation_secondary,height,weight,pos,handedness,date_retrieved,source
643091,2004-03-05,"Stockholm, SWE",Sweden,NA,194,94,D,L,2022-08-26,https://www.eliteprospects.com/player/643091/filip-nordberg
490245,2000-07-20,"Mogilev, BLR",Belarus,NA,191,94,D,L,2022-08-26,https://www.eliteprospects.com/player/490245/ilya-solovyov
285337,2000-07-28,"St. Louis, MO, USA",USA,NA,177,84,LW,L,2022-08-26,https://www.eliteprospects.com/player/285337/mckade-webster
189701,1998-07-15,"Loppi, FIN",Finland,NA,188,75,G,L,2022-08-26,https://www.eliteprospects.com/player/189701/niilo-halonen
245623,1998-03-10,"Hamilton, ON, CAN",Canada,NA,173,79,LW,L,2022-08-26,https://www.eliteprospects.com/player/245623/kyle-maksimovich
201933,2002-08-04,"Hamilton, ON, CAN",Canada,NA,185,84,G,L,2022-08-26,https://www.eliteprospects.com/player/201933/marco-costantini
509851,2003-11-18,"Uppsala, SWE",Sweden,NA,180,78,D,L,2022-08-26,https://www.eliteprospects.com/player/509851/oskar-asplund
273613,1999-10-13,"King City, ON, CAN",Canada,NA,191,84,RW,R,2022-08-26,https://www.eliteprospects.com/player/273613/kody-clark
277058,1999-01-22,"Sipoo, FIN",Finland,NA,175,82,LW/C,L,2022-08-26,https://www.eliteprospects.com/player/277058/sami-moilanen
395975,2001-01-01,"Lahti, FIN",Finland,NA,176,78,F,L,2022-08-26,https://www.eliteprospects.com/player/395975/elias-vilen
295642,2001-09-10,"Brooklyn, NY, USA",USA,NA,183,71,C,L,2022-08-26,https://www.eliteprospects.com/player/295642/nikita-nesterenko
201729,2002-08-03,"Algonquin, IL, USA",USA,NA,180,91,C,L,2022-08-26,https://www.eliteprospects.com/player/201729/wyatt-schingoethe
299117,1999-10-03,"Scottsdale, AZ, USA",Finland,USA,183,76,RW,R,2022-08-26,https://www.eliteprospects.com/player/299117/jesse-ylonen
304976,2000-05-16,"Sherwood Park, AB, CAN",Canada,NA,183,86,D,L,2022-08-26,https://www.eliteprospects.com/player/304976/jacob-herauf
244978,1997-02-13,"Whitby, ON, CAN",Canada,NA,188,94,D,R,2022-08-26,https://www.eliteprospects.com/player/244978/justin-lemcke
344853,2001-04-14,"Stockholm, SWE",Sweden,NA,181,81,D,L,2022-08-26,https://www.eliteprospects.com/player/344853/ludvig-hedstrom
651893,2003-02-26,"Ufa, RUS",Russia,NA,188,76,G,L,2022-08-26,https://www.eliteprospects.com/player/651893/semyon-vyazovoy
221328,1998-11-16,"Espoo, FIN",Finland,NA,190,90,D,L,2022-08-26,https://www.eliteprospects.com/player/221328/kasper-kotkansalo
115158,1996-10-31,"Stockholm, SWE",Sweden,NA,185,84,C,R,2022-08-26,https://www.eliteprospects.com/player/115158/jakob-forsbacka-karlsson
588623,2003-12-04,NA,Sweden,NA,193,85,D,L,2022-08-26,https://www.eliteprospects.com/player/588623/theo-wallberg
501623,2004-06-17,"Pieve di Cadore, ITA",Italy,NA,183,82,D,R,2022-08-26,https://www.eliteprospects.com/player/501623/enrico-larcher
298937,1999-04-22,"West Vancouver, BC, CAN",Canada,NA,183,82,D,R,2022-08-26,https://www.eliteprospects.com/player/298937/will-warm
283932,2000-01-24,"Montreal, QC, CAN",USA,Canada,191,87,D,R,2022-08-26,https://www.eliteprospects.com/player/283932/bode-wilde
625742,2002-07-02,"Naberezhnye Chelny, RUS",Russia,NA,185,81,LW/C,R,2022-08-26,https://www.eliteprospects.com/player/625742/maxim-bykov
236471,1999-11-27,"Pardubice, CZE",Czechia,NA,183,89,RW/LW,L,2022-08-26,https://www.eliteprospects.com/player/236471/filip-zadina
315248,1999-03-04,"Potsdam, NY, USA",USA,NA,185,95,D,L,2022-08-26,https://www.eliteprospects.com/player/315248/corson-green
248360,1996-12-18,"Lakeville, MN, USA",USA,NA,191,85,D,R,2022-08-26,https://www.eliteprospects.com/player/248360/jack-mcneely
538014,2004-03-15,"Moskva, RUS",Russia,NA,187,76,C,L,2022-08-26,https://www.eliteprospects.com/player/538014/alexander-legkov
477353,2003-05-25,"Abbotsford, BC, CAN",Canada,NA,188,82,C/RW,R,2022-08-26,https://www.eliteprospects.com/player/477353/jake-chiasson
413127,2002-08-29,"Fort Saskatchewan, AB, CAN",Canada,NA,183,78,C/RW,R,2022-08-26,https://www.eliteprospects.com/player/413127/noah-boyko
452004,2001-07-28,"Owen Sound, ON, CAN",Canada,NA,195,92,C,L,2022-08-26,https://www.eliteprospects.com/player/452004/mason-primeau
247606,1998-12-20,"Kromeriz, CZE",Czechia,NA,189,94,D,L,2022-08-26,https://www.eliteprospects.com/player/247606/jakub-sirota
237057,1999-04-10,"Trebic, CZE",Czechia,NA,184,85,F,R,2022-08-26,https://www.eliteprospects.com/player/237057/matej-novak
448938,2004-05-07,"Nykoping, SWE",Sweden,NA,183,82,C/RW,L,2022-08-26,https://www.eliteprospects.com/player/448938/fabian-wagner
236649,1998-05-16,"Praha, CZE",Czechia,NA,191,98,C/W,L,2022-08-26,https://www.eliteprospects.com/player/236649/milan-davidek
365031,2000-10-29,"Moorhead, MN, USA",USA,NA,180,86,D,R,2022-08-26,https://www.eliteprospects.com/player/365031/ethan-frisch
559018,2003-08-23,"North Delta, BC, CAN",Canada,NA,191,83,D,R,2022-08-26,https://www.eliteprospects.com/player/559018/ethan-samson
273694,1999-05-04,"Stoney Creek, ON, CAN",Canada,NA,193,91,D,R,2022-08-26,https://www.eliteprospects.com/player/273694/reilly-webb
514163,2001-09-16,"Yaroslavl, RUS",Russia,NA,185,88,D,L,2022-08-26,https://www.eliteprospects.com/player/514163/alexei-goryachev
445603,2001-02-25,"Madison, NJ, USA",USA,NA,188,87,D,R,2022-08-26,https://www.eliteprospects.com/player/445603/ryan-siedem
647763,2004-08-03,"Tranas, SWE",Sweden,NA,180,79,D,L,2022-08-26,https://www.eliteprospects.com/player/647763/hugo-fransson
273797,1999-01-27,"Toronto, ON, CAN",Canada,Russia,197,102,D,L,2022-08-26,https://www.eliteprospects.com/player/273797/fedor-gordeev
223844,1999-11-06,"Kysucke Nove Mesto, SVK",Slovakia,NA,182,85,C,L,2022-08-26,https://www.eliteprospects.com/player/223844/milos-roman
620347,2004-03-05,"Port Hope, ON, CAN",Canada,NA,185,83,RW/C,R,2022-08-26,https://www.eliteprospects.com/player/620347/dalyn-wakely
273658,1999-06-01,"Moskva, RUS",Russia,Canada,190,94,RW,R,2022-08-26,https://www.eliteprospects.com/player/273658/kirill-maximov
158045,1997-09-02,"Lappeenranta, FIN",Finland,NA,178,77,RW,R,2022-08-26,https://www.eliteprospects.com/player/158045/valtteri-lipiainen
222125,1999-06-01,"Helsinki, FIN",Finland,NA,192,94,LW/RW,L,2022-08-26,https://www.eliteprospects.com/player/222125/kristian-vesalainen
363655,2000-01-03,"Chevy Chase, MD, USA",USA,NA,193,92,RW/C,R,2022-08-26,https://www.eliteprospects.com/player/363655/patrick-giles
413126,2003-01-04,"St. Albert, AB, CAN",Canada,NA,193,89,C/LW,L,2022-08-26,https://www.eliteprospects.com/player/413126/colton-dach
286955,2001-04-24,"Waconia, MN, USA",Canada,USA,183,79,RW,R,2022-08-26,https://www.eliteprospects.com/player/286955/graeme-clarke
693396,2003-04-05,"Togliatti, RUS",Russia,NA,183,85,C/LW,L,2022-08-26,https://www.eliteprospects.com/player/693396/fyodor-svechkov
251476,1998-05-12,"Roberval, QC, CAN",Canada,NA,178,77,D,L,2022-08-26,https://www.eliteprospects.com/player/251476/samuel-girard
473142,2003-05-04,"Hammonds Plains, NS, CAN",Canada,NA,188,86,C/LW,L,2022-08-26,https://www.eliteprospects.com/player/473142/cameron-macdonald
310116,1998-12-22,"Riga, LAT",Latvia,NA,188,94,D,L,2022-08-26,https://www.eliteprospects.com/player/310116/roberts-kalkis
424865,2003-09-05,NA,Sweden,NA,186,87,D,L,2022-08-26,https://www.eliteprospects.com/player/424865/elias-sjostrom
431803,2001-08-02,"Sodertalje, SWE",Sweden,NA,191,77,W/C,L,2022-08-26,https://www.eliteprospects.com/player/431803/isak-walther
211287,1998-01-14,"Charlottenlund, DEN",Denmark,NA,188,93,RW,R,2022-08-26,https://www.eliteprospects.com/player/211287/jacob-schmidt-svejstrup
356985,2000-12-09,"Laval, QC, CAN",Canada,NA,193,100,D,L,2022-08-26,https://www.eliteprospects.com/player/356985/samuel-bolduc
428002,2003-01-17,"Prerov, CZE",Czechia,NA,183,76,D,L,2022-08-26,https://www.eliteprospects.com/player/428002/stanislav-svozil
203936,1998-03-23,"Umea, SWE",Sweden,NA,186,84,RW,R,2022-08-26,https://www.eliteprospects.com/player/203936/oskar-stal-lyrenas
199655,1998-10-30,"Calgary, AB, CAN",Canada,NA,180,85,D,R,2022-08-26,https://www.eliteprospects.com/player/199655/cale-makar
166368,1997-05-28,"Kosice, SVK",Slovakia,NA,192,106,D,R,2022-08-26,https://www.eliteprospects.com/player/166368/erik-cernak
628584,2004-03-11,"Espoo, FIN",Finland,NA,180,79,F,L,2022-08-26,https://www.eliteprospects.com/player/628584/kasper-lundell
392591,2000-07-14,"Minsk, BLR",Belarus,NA,181,93,W/C,L,2022-08-26,https://www.eliteprospects.com/player/392591/artyom-zhuk
552036,2002-06-16,"Omsk, RUS",Russia,NA,192,81,G,R,2022-08-26,https://www.eliteprospects.com/player/552036/yaroslav-askarov
517176,2002-10-05,"Asker, NOR",Norway,NA,170,72,RW,R,2022-08-26,https://www.eliteprospects.com/player/517176/philip-granath
199907,1997-04-08,"Denver, CO, USA",Canada,USA,175,77,C,L,2022-08-26,https://www.eliteprospects.com/player/199907/jackson-keane
120198,1996-09-16,"Kamloops, BC, CAN",Canada,NA,190,89,C/LW,L,2022-08-26,https://www.eliteprospects.com/player/120198/ryan-gropp
160158,1997-05-23,"Cleveland, OH, USA",Canada,USA,188,85,C,L,2022-08-26,https://www.eliteprospects.com/player/160158/jansen-harkins
512106,2003-05-02,"Lawrence, KS, USA",USA,NA,183,78,C,R,2022-08-26,https://www.eliteprospects.com/player/512106/chaz-lucius
643090,2004-10-08,"Wolfsburg, GER",Slovakia,NA,179,78,LW/RW,L,2022-08-26,https://www.eliteprospects.com/player/643090/alex-ciernik
335688,2000-03-03,"Warwick, QC, CAN",Canada,NA,173,75,W/C,L,2022-08-26,https://www.eliteprospects.com/player/335688/cedric-desruisseaux
603640,2004-02-21,"Boston, MA, USA",USA,NA,183,86,D,R,2022-08-26,https://www.eliteprospects.com/player/603640/christopher-romaine
337754,2001-01-04,"Fukuoka, JPN",Canada,Australia,175,77,RW,R,2022-08-26,https://www.eliteprospects.com/player/337754/zachary-okabe
472356,2002-01-19,"Praha, CZE",Czechia,NA,190,81,LW,L,2022-08-26,https://www.eliteprospects.com/player/472356/jan-cikhart
158967,1998-06-29,"Turku, FIN",Finland,NA,195,89,RW/LW,R,2022-08-26,https://www.eliteprospects.com/player/158967/markus-nurmi
579359,2004-01-03,"Waterloo, ON, CAN",Canada,NA,183,92,D,L,2022-08-26,https://www.eliteprospects.com/player/579359/cedricson-okitundu
281743,1999-04-24,"Calgary, AB, CAN",Canada,NA,191,99,D,L,2022-08-26,https://www.eliteprospects.com/player/281743/zack-hayes
617935,2003-09-26,"Moskva, RUS",Russia,NA,193,95,D,L,2022-08-26,https://www.eliteprospects.com/player/617935/daniil-o.-ivanov
568059,2002-07-28,"Priyutovo, RUS",Russia,NA,173,70,RW,L,2022-08-26,https://www.eliteprospects.com/player/568059/alexander-pashin
461966,2003-01-20,"Fredericton, NB, CAN",Canada,NA,178,77,C,L,2022-08-26,https://www.eliteprospects.com/player/461966/peter-reynolds
208974,1997-08-12,"Grand Rapids, MI, USA",USA,NA,188,90,C/LW,L,2022-08-26,https://www.eliteprospects.com/player/208974/brent-gates
296565,2000-02-11,"Mannedorf, SUI",Switzerland,NA,183,82,D,L,2022-08-26,https://www.eliteprospects.com/player/296565/tim-berni
161063,1999-03-22,"Calgary, AB, CAN",Canada,NA,180,81,RW,R,2022-08-26,https://www.eliteprospects.com/player/161063/kyle-olson
541747,2002-05-02,"Erin, WI, USA",USA,NA,183,82,D,L,2022-08-26,https://www.eliteprospects.com/player/541747/casey-roepke
349939,2001-02-13,"Karlstad, SWE",Sweden,NA,180,85,LW/RW,L,2022-08-26,https://www.eliteprospects.com/player/349939/oscar-lawner
396113,2000-04-18,"Moskva, RUS",Russia,NA,184,82,F,L,2022-08-26,https://www.eliteprospects.com/player/396113/artyom-korolyov
201914,2002-01-05,"Edmonton, AB, CAN",Canada,NA,175,80,D,R,2022-08-26,https://www.eliteprospects.com/player/201914/michael-benning
195951,1997-08-24,"Surrey, BC, CAN",Canada,NA,188,86,D,L,2022-08-26,https://www.eliteprospects.com/player/195951/parker-wotherspoon
272570,1998-04-14,"North Olmsted, OH, USA",USA,NA,198,100,LW,L,2022-08-26,https://www.eliteprospects.com/player/272570/tim-gettinger
270794,1997-05-08,"Winnetka, IL, USA",USA,NA,195,100,D,R,2022-08-26,https://www.eliteprospects.com/player/270794/erich-fear
526022,2004-05-17,"Delaware, OH, USA",USA,NA,183,86,D,L,2022-08-26,https://www.eliteprospects.com/player/526022/grant-babcock
201804,2002-01-19,"Victoria, BC, CAN",Canada,NA,173,83,F,R,2022-08-26,https://www.eliteprospects.com/player/201804/payton-mount
84242,1996-10-17,"Edmonton, AB, CAN",Canada,NA,183,91,LW,L,2022-08-26,https://www.eliteprospects.com/player/84242/jake-debrusk
391046,2002-03-23,"Cochrane, AB, CAN",Canada,NA,190,94,D,R,2022-08-26,https://www.eliteprospects.com/player/391046/tyrel-bauer
201918,2002-01-03,"Glasgow, GBR",Canada,NA,200,104,D,L,2022-08-26,https://www.eliteprospects.com/player/201918/taige-harding
286938,2001-02-09,"Whitehorse, YT, CAN",Canada,NA,191,85,C,R,2022-08-26,https://www.eliteprospects.com/player/286938/dylan-cozens
268434,1999-08-23,"Bradenton, FL, USA",USA,Russia,183,86,LW,L,2022-08-26,https://www.eliteprospects.com/player/268434/michael-pastujov
350055,2001-06-21,"Plano, TX, USA",USA,NA,188,89,LW,L,2022-08-26,https://www.eliteprospects.com/player/350055/michael-gildon
398121,2001-05-01,"Uppsala, SWE",Sweden,Russia,194,90,D,L,2022-08-26,https://www.eliteprospects.com/player/398121/emil-malysjev
265859,1999-03-09,"Vasteras, SWE",Sweden,NA,180,81,C/LW,L,2022-08-26,https://www.eliteprospects.com/player/265859/pontus-holmberg
272381,1999-07-06,"Zvolen, SVK",Slovakia,NA,188,96,LW/RW,L,2022-08-26,https://www.eliteprospects.com/player/272381/milos-kelemen
609488,2004-06-29,"Bethesda, MD, USA",USA,NA,180,79,LW,L,2022-08-26,https://www.eliteprospects.com/player/609488/micah-berger
620086,2003-10-02,"Megion, RUS",Russia,NA,185,82,F,R,2022-08-26,https://www.eliteprospects.com/player/620086/vladislav-romanov
482413,2003-04-28,"Davidson, SK, CAN",Canada,NA,188,88,D,L,2022-08-26,https://www.eliteprospects.com/player/482413/nolan-allan
253977,1998-12-05,"Kitchener, ON, CAN",Canada,NA,197,97,D,L,2022-08-26,https://www.eliteprospects.com/player/253977/nicolas-hague
615545,2004-07-20,"Nymburk, CZE",Czechia,NA,179,86,RW/LW,R,2022-08-26,https://www.eliteprospects.com/player/615545/vojtech-polak
161123,1997-02-17,"Calgary, AB, CAN",Canada,NA,191,98,D,R,2022-08-26,https://www.eliteprospects.com/player/161123/austin-strand
475177,2003-06-05,"Airdrie, AB, CAN",Canada,NA,171,79,C,L,2022-08-26,https://www.eliteprospects.com/player/475177/craig-armstrong
275797,2000-01-07,"Summerside, PE, CAN",Canada,NA,193,88,D,R,2022-08-26,https://www.eliteprospects.com/player/275797/noah-dobson
532511,2001-12-14,"Agryz, RUS",Russia,NA,186,87,RW/LW,L,2022-08-26,https://www.eliteprospects.com/player/532511/maxim-groshev
205148,1997-03-11,"London, ON, CAN",Canada,NA,178,79,RW/LW,R,2022-08-26,https://www.eliteprospects.com/player/205148/travis-konecny
526233,2004-05-19,"Burlington, ON, CAN",Canada,NA,180,82,C,L,2022-08-26,https://www.eliteprospects.com/player/526233/eli-sebastian
294620,2001-03-07,"Halifax, NS, CAN",Canada,NA,183,84,D,R,2022-08-26,https://www.eliteprospects.com/player/294620/noah-laaouan
410543,2001-10-06,"Farnham, QC, CAN",Canada,NA,188,91,G,L,2022-08-26,https://www.eliteprospects.com/player/410543/remi-poirier
272169,1999-05-17,"Houston, TX, USA",USA,NA,191,88,D,L,2022-08-26,https://www.eliteprospects.com/player/272169/max-gildon
135399,1995-04-03,"Des Plaines, IL, USA",USA,NA,188,92,D,L,2022-08-26,https://www.eliteprospects.com/player/135399/ivan-chukarov
201721,2002-01-01,"Chicago, IL, USA",USA,NA,180,73,F,R,2022-08-26,https://www.eliteprospects.com/player/201721/quinn-hutson
472521,2002-10-17,"Ostrava, CZE",Czechia,NA,180,82,D,R,2022-08-26,https://www.eliteprospects.com/player/472521/fabien-koci
542519,2002-09-19,"Tver, RUS",Russia,NA,185,90,D,L,2022-08-26,https://www.eliteprospects.com/player/542519/kirill-kirsanov
572812,2004-03-28,"St-Augustin-de-Desmaures, QC, CAN",Canada,NA,175,68,LW,L,2022-08-26,https://www.eliteprospects.com/player/572812/nathan-morin
194939,1996-06-08,"West Chicago, IL, USA",USA,NA,175,80,C/LW,L,2022-08-26,https://www.eliteprospects.com/player/194939/chris-dodero
292126,2002-03-26,"Yurga, RUS",Russia,NA,189,86,F,L,2022-08-26,https://www.eliteprospects.com/player/292126/kirill-tankov
234312,1997-06-01,"Shorewood, IL, USA",USA,NA,185,93,C,R,2022-08-26,https://www.eliteprospects.com/player/234312/tanner-laczynski
472427,2002-09-13,"Plzen, CZE",Czechia,NA,184,77,D,L,2022-08-26,https://www.eliteprospects.com/player/472427/daniel-malak
704963,2004-08-31,"Landshut, GER",Germany,NA,185,76,F,L,2022-08-26,https://www.eliteprospects.com/player/704963/veit-oswald
203361,1996-10-03,"Braintree, MA, USA",USA,NA,185,77,C,R,2022-08-26,https://www.eliteprospects.com/player/203361/adam-gaudette
375833,2000-04-23,"Espoo, FIN",Finland,NA,182,80,D,R,2022-08-26,https://www.eliteprospects.com/player/375833/axel-rindell
162892,1998-07-28,"Edmonton, AB, CAN",Canada,NA,184,86,C,L,2022-08-26,https://www.eliteprospects.com/player/162892/noah-gregor
340087,2000-02-11,"Tyumen, RUS",Russia,NA,187,88,D,L,2022-08-26,https://www.eliteprospects.com/player/340087/danila-galenyuk
299019,1999-06-01,"Kelowna, BC, CAN",Canada,NA,183,86,D,L,2022-08-26,https://www.eliteprospects.com/player/299019/jonathan-smart
247041,1998-06-20,"Coquitlam, BC, CAN",Canada,NA,183,86,D,R,2022-08-26,https://www.eliteprospects.com/player/247041/dante-fabbro
579284,2003-01-31,"Pisek, CZE",Czechia,NA,194,91,C,L,2022-08-26,https://www.eliteprospects.com/player/579284/adam-mechura
521697,2002-10-18,"Port Moody, BC, CAN",Canada,NA,185,76,C,L,2022-08-26,https://www.eliteprospects.com/player/521697/kent-johnson
269223,2000-03-30,"Landshut, GER",Germany,NA,194,86,D,R,2022-08-26,https://www.eliteprospects.com/player/269223/alexander-dersch
142243,1996-01-25,"Stockholm, SWE",Sweden,NA,185,90,C,L,2022-08-26,https://www.eliteprospects.com/player/142243/lukas-vejdemo
587000,2002-07-19,"Yaroslavl, RUS",Russia,NA,184,76,C,L,2022-08-26,https://www.eliteprospects.com/player/587000/timur-akhunov
619376,2004-04-15,NA,Belarus,NA,183,88,C,R,2022-08-26,https://www.eliteprospects.com/player/619376/daniil-bourosh
522374,2003-07-23,NA,Czechia,NA,190,85,F,L,2022-08-26,https://www.eliteprospects.com/player/522374/jan-krupicka
94152,1996-05-11,"Davos, SUI",Switzerland,NA,192,104,D,L,2022-08-26,https://www.eliteprospects.com/player/94152/simon-kindschi
722676,2004-09-06,"Zhlobin, BLR",Belarus,NA,191,80,F,L,2022-08-26,https://www.eliteprospects.com/player/722676/alexander-muromtsev
573654,2004-12-28,"Mont-Joli, QC, CAN",Canada,NA,180,84,D,L,2022-08-26,https://www.eliteprospects.com/player/573654/nathan-drapeau
247919,1998-12-27,"Wetaskiwin, AB, CAN",Canada,NA,183,86,RW,R,2022-08-26,https://www.eliteprospects.com/player/247919/lane-zablocki
169599,1995-03-09,"Toronto, ON, CAN",Canada,NA,188,88,G,L,2022-08-26,https://www.eliteprospects.com/player/169599/luke-peressini
508310,2002-01-25,"Vaxholm, SWE",Sweden,NA,194,98,RW/LW,L,2022-08-26,https://www.eliteprospects.com/player/508310/elliot-ekefjard
661347,2004-03-15,"Manchester, NH, USA",USA,Canada,191,82,F,L,2022-08-26,https://www.eliteprospects.com/player/661347/mason-kesselring
247933,1998-04-04,"Burnsville, MN, USA",USA,NA,175,78,C,R,2022-08-26,https://www.eliteprospects.com/player/247933/max-gerlach
628483,2003-12-16,"Ylojarvi, FIN",Finland,NA,191,93,C,L,2022-08-26,https://www.eliteprospects.com/player/628483/patrik-juhola
526483,2004-02-22,"Newmarket, ON, CAN",Canada,USA,178,77,RW,R,2022-08-26,https://www.eliteprospects.com/player/526483/evan-konyen
166653,1998-01-20,"Sherwood Park, AB, CAN",Canada,NA,175,77,LW,L,2022-08-26,https://www.eliteprospects.com/player/166653/skyler-mckenzie
189765,1999-11-10,"Jihlava, CZE",Czechia,NA,191,92,G,L,2022-08-26,https://www.eliteprospects.com/player/189765/jakub-skarek
312823,1999-05-05,"Penza, RUS",Russia,NA,192,96,LW/RW,L,2022-08-26,https://www.eliteprospects.com/player/312823/klim-kostin
582515,2003-07-04,"Peterborough, ON, CAN",Canada,NA,183,79,C,L,2022-08-26,https://www.eliteprospects.com/player/582515/jon-randall-avon
98096,1996-03-06,"Hameenlinna, FIN",Finland,NA,177,82,C/RW,R,2022-08-26,https://www.eliteprospects.com/player/98096/patrik-virta
201879,2002-03-07,"Toronto, ON, CAN",Canada,NA,185,84,C,R,2022-08-26,https://www.eliteprospects.com/player/201879/jake-uberti
148238,1997-11-24,"Bonnyville, AB, CAN",Canada,NA,180,93,D,L,2022-08-26,https://www.eliteprospects.com/player/148238/brinson-pasichnuk
